Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name
drift_1_run1,19.0,1.9010345774603697e-11,0.1819610533529319,0.00030144197530352864,-1.38546371043021,-0.0004176369175834385,11,10,hbo,False,S11_D10 hbo
drift_1_run2,19.0,1.9010345774603697e-11,0.47130662867714945,0.0003281637924871761,-0.7350141506026353,-0.0002412050311935012,11,10,hbo,False,S11_D10 hbo
drift_1_run3,19.0,1.9010345774603697e-11,0.17907644811094056,0.0003285631194692164,1.3951156710321568,0.00045838355689471457,11,10,hbo,False,S11_D10 hbo
drift_1_run4,19.0,1.9010345774603697e-11,0.08636051314856116,0.00034211374013756263,1.8086437257873667,0.0006187618696054522,11,10,hbo,False,S11_D10 hbo
drift_2_run1,19.0,1.9010345774603697e-11,0.021240753351558183,0.0002770556678423912,-2.5110218992760216,-0.0006956928492707878,11,10,hbo,True,S11_D10 hbo
drift_2_run2,19.0,1.9010345774603697e-11,0.6587763987312303,0.00031121766641950413,-0.44862540155690006,-0.00013962015056905142,11,10,hbo,False,S11_D10 hbo
drift_2_run3,19.0,1.9010345774603697e-11,0.355529488283038,0.00031175065036248377,-0.9469977193748452,-0.0002952271549068969,11,10,hbo,False,S11_D10 hbo
drift_2_run4,19.0,1.9010345774603697e-11,0.0334260871448586,0.00032984218741859394,2.2930342307442246,0.000756339426494388,11,10,hbo,True,S11_D10 hbo
drift_3_run1,19.0,1.9010345774603697e-11,0.7634407552688034,0.0002876410611171786,-0.305321793369452,-8.782308462698911e-05,11,10,hbo,False,S11_D10 hbo
drift_3_run2,19.0,1.9010345774603697e-11,0.3026620280965787,0.0003100285631232217,1.0594866762864252,0.0003284711318972784,11,10,hbo,False,S11_D10 hbo
drift_3_run3,19.0,1.9010345774603697e-11,0.9617269355286497,0.00031095799269667334,-0.04862336891360825,-1.5119825195525447e-05,11,10,hbo,False,S11_D10 hbo
drift_3_run4,19.0,1.9010345774603697e-11,0.000160906215017471,0.0003226147110306444,4.686060813220946,0.0015117921551293018,11,10,hbo,True,S11_D10 hbo
arith,19.0,1.3607739437395317e-12,0.0526582007636067,1.6856215569230839e-06,-2.066770496489162,-3.483792902094756e-06,11,10,hbr,False,S11_D10 hbr
arith1,19.0,1.3607739437395317e-12,0.0001524706866237678,1.6852135940010007e-06,4.709920162629299,7.937221484722298e-06,11,10,hbr,True,S11_D10 hbr
constant_run1,19.0,1.3607739437395317e-12,0.0008859991589163436,2.2133920159222294e-06,-3.936399067684142,-8.712794267895787e-06,11,10,hbr,True,S11_D10 hbr
constant_run2,19.0,1.3607739437395317e-12,0.760727009112642,2.341407824220063e-06,-0.3089429678559377,-7.2336148217566e-07,11,10,hbr,False,S11_D10 hbr
constant_run3,19.0,1.3607739437395317e-12,0.09051174166473577,2.335680993123149e-06,-1.7833549898194667,-4.1653483537126555e-06,11,10,hbr,False,S11_D10 hbr
constant_run4,19.0,1.3607739437395317e-12,0.5975040063646266,2.38474654332692e-06,0.5369950769748799,1.2805971535994181e-06,11,10,hbr,False,S11_D10 hbr
control,19.0,1.3607739437395317e-12,0.0001390083159061159,1.6860516982246562e-06,4.75091917628,8.010295345294978e-06,11,10,hbr,True,S11_D10 hbr
drift_1_run1,19.0,1.3607739437395317e-12,0.5873505103746433,8.064950594415055e-05,0.5520486804102693,4.452245333220849e-05,11,10,hbr,False,S11_D10 hbr
drift_1_run2,19.0,1.3607739437395317e-12,0.7976754569285487,8.779881337428222e-05,-0.2599802104367156,-2.2825953977139813e-05,11,10,hbr,False,S11_D10 hbr
drift_1_run3,19.0,1.3607739437395317e-12,0.10342805439345817,8.790565159340977e-05,1.7106316446069838,0.00015037418935548308,11,10,hbr,False,S11_D10 hbr
drift_1_run4,19.0,1.3607739437395317e-12,0.01891149613124997,9.153106195982707e-05,2.5658566507179787,0.00023485558407690169,11,10,hbr,True,S11_D10 hbr
drift_2_run1,19.0,1.3607739437395317e-12,0.011060328400660402,7.412505411038544e-05,-2.8148278966257236,-0.00020864927014880422,11,10,hbr,True,S11_D10 hbr
drift_2_run2,19.0,1.3607739437395317e-12,0.8678843690540046,8.326495012033798e-05,-0.16861132913225751,-1.4039413909921312e-05,11,10,hbr,False,S11_D10 hbr
drift_2_run3,19.0,1.3607739437395317e-12,0.6710346968806932,8.340754768537249e-05,0.43139732095516425,3.59817926189098e-05,11,10,hbr,False,S11_D10 hbr
drift_2_run4,19.0,1.3607739437395317e-12,0.013138233785173006,8.824786073028404e-05,2.735610745148114,0.00024141179605009934,11,10,hbr,True,S11_D10 hbr
drift_3_run1,19.0,1.3607739437395317e-12,0.4589933902370579,7.695713062188163e-05,-0.7558754809546113,-5.817000812170163e-05,11,10,hbr,False,S11_D10 hbr
drift_3_run2,19.0,1.3607739437395317e-12,0.32578752561140734,8.294681064004439e-05,-1.0087111837199072,-8.366937554651018e-05,11,10,hbr,False,S11_D10 hbr
drift_3_run3,19.0,1.3607739437395317e-12,0.6261171452874118,8.319547553096837e-05,0.49522903298272225,4.12008148957392e-05,11,10,hbr,False,S11_D10 hbr
drift_3_run4,19.0,1.3607739437395317e-12,0.05867709507754879,8.631418046122325e-05,2.011482733482217,0.00017361948365241875,11,10,hbr,False,S11_D10 hbr
arith,19.0,1.5519235777394508e-11,1.8046115660078972e-06,5.692489653651673e-06,-6.77416579905827,-3.856186872326022e-05,13,10,hbo,True,S13_D10 hbo
arith1,19.0,1.5519235777394508e-11,0.16305079494131094,5.691111927611393e-06,1.451144672783527,8.258626755968063e-06,13,10,hbo,False,S13_D10 hbo
constant_run1,19.0,1.5519235777394508e-11,0.19276598015295585,7.474816098764122e-06,-1.3503636057198827,-1.0093719619220146e-05,13,10,hbo,False,S13_D10 hbo
constant_run2,19.0,1.5519235777394508e-11,0.007485263020643234,7.907136545335467e-06,2.992481737058057,2.366196170434072e-05,13,10,hbo,True,S13_D10 hbo
constant_run3,19.0,1.5519235777394508e-11,0.6863042738697452,7.88779654186108e-06,-0.4101215690226701,-3.2349554938796574e-06,13,10,hbo,False,S13_D10 hbo
constant_run4,19.0,1.5519235777394508e-11,0.002891245927398412,8.053495144693104e-06,3.416977606194908,2.7518612561015756e-05,13,10,hbo,True,S13_D10 hbo
control,19.0,1.5519235777394508e-11,0.00015653380539240954,5.693942277995941e-06,-4.698265231419492,-2.6751651034417828e-05,13,10,hbo,True,S13_D10 hbo
drift_1_run1,19.0,1.5519235777394508e-11,0.11096978171780418,0.00027236035056245133,-1.6717116102920864,-0.00045530796021847267,13,10,hbo,False,S13_D10 hbo
drift_1_run2,19.0,1.5519235777394508e-11,0.8328020475559861,0.0002965041795314449,0.21403229358918793,6.34614696038955e-05,13,10,hbo,False,S13_D10 hbo
drift_1_run3,19.0,1.5519235777394508e-11,0.07434957151153024,0.00029686498142941553,1.8883190826520473,0.0005605758094043109,13,10,hbo,False,S13_D10 hbo
drift_1_run4,19.0,1.5519235777394508e-11,0.0732607357092079,0.0003091083055114495,1.8960908468563054,0.0005860974287675219,13,10,hbo,False,S13_D10 hbo
drift_2_run1,19.0,1.5519235777394508e-11,0.0005668660998980315,0.00025032671293666526,-4.131939171842365,-0.0010343347509415462,13,10,hbo,True,S13_D10 hbo
drift_2_run2,19.0,1.5519235777394508e-11,0.595663066796997,0.00028119293154808345,0.5397150115781417,0.00015176404630616545,13,10,hbo,False,S13_D10 hbo
drift_2_run3,19.0,1.5519235777394508e-11,0.04186154435521451,0.00028167449584717597,-2.182113988800521,-0.000614645857676457,13,10,hbo,True,S13_D10 hbo
drift_2_run4,19.0,1.5519235777394508e-11,0.1184563632629303,0.0002980206512552083,1.6352466778532482,0.00048733727989674083,13,10,hbo,False,S13_D10 hbo
drift_3_run1,19.0,1.5519235777394508e-11,0.029188427453756827,0.0002598908800380104,-2.3589246438157,-0.0006130630016246124,13,10,hbo,True,S13_D10 hbo
drift_3_run2,19.0,1.5519235777394508e-11,0.0848406735832172,0.0002801185470324421,1.8181678924755629,0.0005093025483012922,13,10,hbo,False,S13_D10 hbo
drift_3_run3,19.0,1.5519235777394508e-11,0.7798333467624813,0.0002809583098564268,-0.2835348067243979,-7.966146008275547e-05,13,10,hbo,False,S13_D10 hbo
drift_3_run4,19.0,1.5519235777394508e-11,0.0026502027092477768,0.0002914904458957136,3.4554154184759276,0.001007220581086472,13,10,hbo,True,S13_D10 hbo
arith,19.0,5.94029579571147e-13,0.050372976058216556,1.11370743731164e-06,-2.089265339309295,-2.326830346906189e-06,13,10,hbr,False,S13_D10 hbr
arith1,19.0,5.94029579571147e-13,1.0811348220196287e-06,1.1134378920281183e-06,7.029802494826603,7.82724847121374e-06,13,10,hbr,True,S13_D10 hbr
constant_run1,19.0,5.94029579571147e-13,0.0004701046738816899,1.4624107882901701e-06,-4.213960551703294,-6.162541372240094e-06,13,10,hbr,True,S13_D10 hbr
constant_run2,19.0,5.94029579571147e-13,0.047676152955672305,1.5469921447691464e-06,-2.1170317090947277,-3.2750314241967446e-06,13,10,hbr,True,S13_D10 hbr
constant_run3,19.0,5.94029579571147e-13,0.25530575843772524,1.5432083687734814e-06,-1.1729657596173586,-1.8101305765262514e-06,13,10,hbr,False,S13_D10 hbr
constant_run4,19.0,5.94029579571147e-13,0.7808152142785185,1.5756264806285977e-06,0.28223440445116915,4.4469600139770384e-07,13,10,hbr,False,S13_D10 hbr
control,19.0,5.94029579571147e-13,9.006515485531335e-05,1.1139916360777796e-06,4.944179358670328,5.5077744528271456e-06,13,10,hbr,True,S13_D10 hbr
drift_1_run1,19.0,5.94029579571147e-13,0.058841893042483474,5.3285955092711444e-05,2.0100419166557684,0.0001071070033053869,13,10,hbr,False,S13_D10 hbr
drift_1_run2,19.0,5.94029579571147e-13,0.2864525866195204,5.8009575779610574e-05,-1.0967609125426476,-6.362263526825756e-05,13,10,hbr,False,S13_D10 hbr
drift_1_run3,19.0,5.94029579571147e-13,0.006515761807821205,5.808016488589175e-05,3.0550267416264676,0.00017743645688447386,13,10,hbr,True,S13_D10 hbr
drift_1_run4,19.0,5.94029579571147e-13,0.029457315657899604,6.0475510669055524e-05,2.3544881455631637,0.00014238887296716987,13,10,hbr,True,S13_D10 hbr
drift_2_run1,19.0,5.94029579571147e-13,0.10089025922347687,4.897518290200118e-05,-1.7242762783628593,-8.444674610640294e-05,13,10,hbr,False,S13_D10 hbr
drift_2_run2,19.0,5.94029579571147e-13,0.0022486629638566917,5.501400586361545e-05,-3.5278352016881187,-0.00019408034647153916,13,10,hbr,True,S13_D10 hbr
drift_2_run3,19.0,5.94029579571147e-13,0.0201987926834463,5.5108221536207674e-05,2.5348132190146666,0.00013968904842636795,13,10,hbr,True,S13_D10 hbr
drift_2_run4,19.0,5.94029579571147e-13,0.007208203894143019,5.83062659696656e-05,3.0095148808353183,0.00017547357508165053,13,10,hbr,True,S13_D10 hbr
drift_3_run1,19.0,5.94029579571147e-13,0.06934448323443311,5.084636487694363e-05,1.9249151502651776,9.787493808753999e-05,13,10,hbr,False,S13_D10 hbr
drift_3_run2,19.0,5.94029579571147e-13,0.0019178945495562634,5.4803807848616056e-05,-3.597829465212033,-0.0001971747546835693,13,10,hbr,True,S13_D10 hbr
drift_3_run3,19.0,5.94029579571147e-13,0.10259072057479736,5.496810329042675e-05,1.7151015120352326,9.427587706711975e-05,13,10,hbr,False,S13_D10 hbr
drift_3_run4,19.0,5.94029579571147e-13,0.0007223530640431109,5.702866359907961e-05,4.0257941638197785,0.00022958566108761613,13,10,hbr,True,S13_D10 hbr
arith,19.0,4.45701901952336e-12,4.891477159672041e-07,3.0506285332457096e-06,-7.434546962635977,-2.2680041095972535e-05,14,10,hbo,True,S14_D10 hbo
arith1,19.0,4.45701901952336e-12,0.0006854096899658714,3.0498902042147943e-06,4.048778417816161,1.234832963553378e-05,14,10,hbo,True,S14_D10 hbo
constant_run1,19.0,4.45701901952336e-12,0.04536500304698998,4.0057845791650045e-06,-2.141985656516078,-8.580333111664733e-06,14,10,hbo,True,S14_D10 hbo
constant_run2,19.0,4.45701901952336e-12,0.011109055661046549,4.237466878134146e-06,2.8128124645426036,1.191919965290216e-05,14,10,hbo,True,S14_D10 hbo
constant_run3,19.0,4.45701901952336e-12,0.11607192944911385,4.227102491016782e-06,-1.6466426982562055,-6.960527451613401e-06,14,10,hbo,False,S14_D10 hbo
constant_run4,19.0,4.45701901952336e-12,0.02924824181510122,4.315901051308245e-06,2.3579344687788684,1.0176611852718665e-05,14,10,hbo,True,S14_D10 hbo
control,19.0,4.45701901952336e-12,0.00011679695214685759,3.0514070005846646e-06,-4.828286197135866,-1.473306630276669e-05,14,10,hbo,True,S14_D10 hbo
drift_1_run1,19.0,4.45701901952336e-12,0.09586761506092141,0.00014595902800062596,-1.7521758433601458,-0.0002557458829830239,14,10,hbo,False,S14_D10 hbo
drift_1_run2,19.0,4.45701901952336e-12,0.6731621626323618,0.00015889780488665295,0.42842102490966194,6.807516042543535e-05,14,10,hbo,False,S14_D10 hbo
drift_1_run3,19.0,4.45701901952336e-12,0.06429795687400035,0.00015909116010234359,1.9642677995074458,0.0003124976429753172,14,10,hbo,False,S14_D10 hbo
drift_1_run4,19.0,4.45701901952336e-12,0.6546540585293206,0.00016565240765111473,0.4544500710353005,7.528074842421764e-05,14,10,hbo,False,S14_D10 hbo
drift_2_run1,19.0,4.45701901952336e-12,0.00038679937917760843,0.00013415111130299953,-4.299521339610235,-0.0005767855657796743,14,10,hbo,True,S14_D10 hbo
drift_2_run2,19.0,4.45701901952336e-12,0.40443850330699604,0.00015069244434679147,0.8527156267158443,0.00012849780212251678,14,10,hbo,False,S14_D10 hbo
drift_2_run3,19.0,4.45701901952336e-12,0.0027736512018295013,0.00015095051662812828,-3.435318461005981,-0.0005185630964709994,14,10,hbo,True,S14_D10 hbo
drift_2_run4,19.0,4.45701901952336e-12,0.5563999192735883,0.0001597104882979272,-0.5987677928920093,-9.562949657985497e-05,14,10,hbo,False,S14_D10 hbo
drift_3_run1,19.0,4.45701901952336e-12,0.08733858349532125,0.00013927658764661957,-1.802591629091574,-0.00025105881102023537,14,10,hbo,False,S14_D10 hbo
drift_3_run2,19.0,4.45701901952336e-12,0.007102541214887598,0.00015011667728202568,3.016178323772993,0.00045277866805487155,14,10,hbo,True,S14_D10 hbo
drift_3_run3,19.0,4.45701901952336e-12,0.04602153174956641,0.00015056670962075168,-2.134781597580399,-0.00032142704090661235,14,10,hbo,True,S14_D10 hbo
drift_3_run4,19.0,4.45701901952336e-12,0.11881823104173839,0.00015621092448495668,1.6335342133741313,0.00025517588964897955,14,10,hbo,False,S14_D10 hbo
arith,19.0,9.169337805808856e-14,1.191342149486562e-07,4.375584454525048e-07,-8.185044028725608,-3.581435141169484e-06,14,10,hbr,True,S14_D10 hbr
arith1,19.0,9.169337805808856e-14,0.04829947379813137,4.3745254527505644e-07,2.1104898198819337,9.232391434844474e-07,14,10,hbr,True,S14_D10 hbr
constant_run1,19.0,9.169337805808856e-14,0.21641956944709265,5.745586046204731e-07,-1.278647586614898,-7.346579731667913e-07,14,10,hbr,False,S14_D10 hbr
constant_run2,19.0,9.169337805808856e-14,0.5686684565564275,6.07789312807662e-07,-0.5800926119923026,-3.525740900076033e-07,14,10,hbr,False,S14_D10 hbr
constant_run3,19.0,9.169337805808856e-14,0.009407413838319717,6.063027256779216e-07,-2.8887931701063394,-1.7514831729552374e-06,14,10,hbr,True,S14_D10 hbr
constant_run4,19.0,9.169337805808856e-14,3.097407877322728e-05,6.190393009692481e-07,-5.426052300753019,-3.3589396232807296e-06,14,10,hbr,True,S14_D10 hbr
control,19.0,9.169337805808856e-14,3.3127670088190363e-12,4.3767010275687886e-07,15.438306104096645,6.756885018972129e-06,14,10,hbr,True,S14_D10 hbr
drift_1_run1,19.0,9.169337805808856e-14,0.9146757608542511,2.09352284933108e-05,-0.10857790675086552,-2.273103287154763e-06,14,10,hbr,False,S14_D10 hbr
drift_1_run2,19.0,9.169337805808856e-14,0.02421959945196268,2.2791066081731723e-05,-2.448601577824568,-5.5806240368032296e-05,14,10,hbr,True,S14_D10 hbr
drift_1_run3,19.0,9.169337805808856e-14,0.01430369930880949,2.2818799450995045e-05,2.696276337292983,6.152578900515206e-05,14,10,hbr,True,S14_D10 hbr
drift_1_run4,19.0,9.169337805808856e-14,0.008544377054596987,2.375989380135007e-05,-2.93254762243816,-6.967702007653232e-05,14,10,hbr,True,S14_D10 hbr
drift_2_run1,19.0,9.169337805808856e-14,0.2988323773367096,1.9241592700574988e-05,1.068160357732467,2.0553106542388604e-05,14,10,hbr,False,S14_D10 hbr
drift_2_run2,19.0,9.169337805808856e-14,0.27289633157089127,2.1614152942989392e-05,-1.1291340498189912,-2.4405276045924682e-05,14,10,hbr,False,S14_D10 hbr
drift_2_run3,19.0,9.169337805808856e-14,0.8897357966835033,2.1651168825128268e-05,-0.14051023917601943,-3.042210910059148e-06,14,10,hbr,False,S14_D10 hbr
drift_2_run4,19.0,9.169337805808856e-14,3.914958175969419e-09,2.290763107357092e-05,-10.184876876730883,-0.00023331140202189428,14,10,hbr,True,S14_D10 hbr
drift_3_run1,19.0,9.169337805808856e-14,1.529496580171114e-05,1.9976751188957663e-05,-5.750900547089309,-0.0001148843093416436,14,10,hbr,True,S14_D10 hbr
drift_3_run2,19.0,9.169337805808856e-14,0.2662551479391995,2.15315693904342e-05,-1.1454281059628812,-2.4662864745293396e-05,14,10,hbr,False,S14_D10 hbr
drift_3_run3,19.0,9.169337805808856e-14,0.04228414032267412,2.1596118531173664e-05,-2.1771144812950975,-4.70172223939836e-05,14,10,hbr,True,S14_D10 hbr
drift_3_run4,19.0,9.169337805808856e-14,8.726123938128335e-12,2.240568084099506e-05,-14.611371321193023,-0.00032737772247191916,14,10,hbr,True,S14_D10 hbr
arith,19.0,5.6600689763445756e-12,8.657934777480104e-10,3.4377789356024093e-06,-11.166065310329783,-3.8386464117412506e-05,15,11,hbo,True,S15_D11 hbo
arith1,19.0,5.6600689763445756e-12,0.00025481879520337984,3.436946906411584e-06,-4.483018786127288,-1.5407897548365197e-05,15,11,hbo,True,S15_D11 hbo
constant_run1,19.0,5.6600689763445756e-12,0.3920523140167004,4.514152312134439e-06,0.8758459769437678,3.953702141894356e-06,15,11,hbo,False,S15_D11 hbo
constant_run2,19.0,5.6600689763445756e-12,0.0008527957135305322,4.775237042205016e-06,3.9531204453187803,1.887708718278423e-05,15,11,hbo,True,S15_D11 hbo
constant_run3,19.0,5.6600689763445756e-12,0.3236362379073806,4.76355732724654e-06,-1.0133248147424685,-4.827030846147229e-06,15,11,hbo,False,S15_D11 hbo
constant_run4,19.0,5.6600689763445756e-12,0.0242299518377841,4.863625171218687e-06,2.448397482238706,1.1908087623764629e-05,15,11,hbo,True,S15_D11 hbo
control,19.0,5.6600689763445756e-12,0.05241663457824931,3.4386561969899394e-06,-2.069106233451495,-7.114944971888496e-06,15,11,hbo,False,S15_D11 hbo
drift_1_run1,19.0,5.6600689763445756e-12,0.14524752778498018,0.00016448245548522812,-1.5189218616134588,-0.00024983599748837554,15,11,hbo,False,S15_D11 hbo
drift_1_run2,19.0,5.6600689763445756e-12,0.7941520416712966,0.00017906327191256213,0.26461931124447385,4.7383599682684136e-05,15,11,hbo,False,S15_D11 hbo
drift_1_run3,19.0,5.6600689763445756e-12,0.02597274611264021,0.000179281165530335,2.4151494948574643,0.00043299081636804604,15,11,hbo,True,S15_D11 hbo
drift_1_run4,19.0,5.6600689763445756e-12,0.7022605877557915,0.00018667509054238487,0.38809386742062446,7.244745783968938e-05,15,11,hbo,False,S15_D11 hbo
drift_2_run1,19.0,5.6600689763445756e-12,0.005071157419697561,0.0001511760149094366,-3.167410777691163,-0.0004788365389525494,15,11,hbo,True,S15_D11 hbo
drift_2_run2,19.0,5.6600689763445756e-12,0.6963011946057339,0.0001698165821515682,-0.39629723556447544,-6.729784205967412e-05,15,11,hbo,False,S15_D11 hbo
drift_2_run3,19.0,5.6600689763445756e-12,1.5166463349913688e-06,0.00017010740597458497,-6.860416010392492,-0.0011670075714343782,15,11,hbo,True,S15_D11 hbo
drift_2_run4,19.0,5.6600689763445756e-12,0.00031636383065052043,0.0001799790916795856,-4.3878188584404905,-0.0007897156525966756,15,11,hbo,True,S15_D11 hbo
drift_3_run1,19.0,5.6600689763445756e-12,0.41032566751021016,0.00015695195728229522,-0.8418825369630084,-0.00013213511197812842,15,11,hbo,False,S15_D11 hbo
drift_3_run2,19.0,5.6600689763445756e-12,0.4631938244855389,0.00016916774540678118,0.7487216228804087,0.000126659548879985,15,11,hbo,False,S15_D11 hbo
drift_3_run3,19.0,5.6600689763445756e-12,0.025046676082951892,0.00016967489063195423,-2.4325474895266908,-0.0004127422292424761,15,11,hbo,True,S15_D11 hbo
drift_3_run4,19.0,5.6600689763445756e-12,0.0001458830108933644,0.00017603540380381968,-4.729502900063639,-0.0008325599528040389,15,11,hbo,True,S15_D11 hbo
arith,19.0,1.9533035100077743e-13,9.669595118600263e-08,6.386338727950656e-07,-8.299397849879703,-5.300276590735716e-06,15,11,hbr,True,S15_D11 hbr
arith1,19.0,1.9533035100077743e-13,1.998542691698668e-09,6.38479307293802e-07,-10.613993437124417,-6.776815177356158e-06,15,11,hbr,True,S15_D11 hbr
constant_run1,19.0,1.9533035100077743e-13,0.0016802769705090185,8.385910285357084e-07,3.655932138133764,3.0658318919743446e-06,15,11,hbr,True,S15_D11 hbr
constant_run2,19.0,1.9533035100077743e-13,0.027300532335729082,8.870925626413064e-07,2.391188510629823,2.121205543653058e-06,15,11,hbr,True,S15_D11 hbr
constant_run3,19.0,1.9533035100077743e-13,0.8058138974494904,8.849228298758204e-07,-0.24928694974314997,-2.205997130178197e-07,15,11,hbr,False,S15_D11 hbr
